name,subprogram,srb_num,test_method,export_test_method,combined_values,expected_value
SUT_Crypto_0228,AhsmSm4ModesIndexAsync,SRB_Crypto_207、SRB_Crypto_212、SRB_Crypto_213、SRB_Crypto_214、SRB_Crypto_215、SRB_Crypto_216,Requirements_based_testing,Demand_Analysis,"AhsmSm4ModesIndexAsync.pCtx:<<malloc 1>>
AhsmSm4ModesIndexAsync.pCtx[0].pJobItem:<<malloc 1>>
AhsmSm4ModesIndexAsync.pCtx[0].sndMsg.nRetCode:1
AhsmSm4ModesIndexAsync.pCtx[0].sndMsg.nBodyLen:1
AhsmSm4ModesIndexAsync.pCtx[0].sndMsg.pReqBody:<<malloc 2>>
AhsmSm4ModesIndexAsync.pCtx[0].sndMsg.pReqBody:""1""
AhsmSm4ModesIndexAsync.pCtx[0].sndMsg.pResBody:<<malloc 2>>
AhsmSm4ModesIndexAsync.pCtx[0].sndMsg.pResBody:""1""
AhsmSm4ModesIndexAsync.nEncFlag:0
AhsmSm4ModesIndexAsync.nMode:0
AhsmSm4ModesIndexAsync.nKeyIndex:0x0
AhsmSm4ModesIndexAsync.ucIv:<<malloc 1>>
AhsmSm4ModesIndexAsync.nDataLen:256
AhsmSm4ModesIndexAsync.ucData:<<malloc 1>>
AhsmSm4ModesIndexAsync.pnOutLen:<<malloc 1>>
AhsmSm4ModesIndexAsync.ucOutData:<<malloc 1>>
AhsmSm4ModesIndexAsync.return:0x0
",return:0x0
SUT_Crypto_0229,AhsmSm4ModesIndexAsync,SRB_Crypto_207、SRB_Crypto_212、SRB_Crypto_213、SRB_Crypto_214、SRB_Crypto_215、SRB_Crypto_216,Requirements_based_testing,Demand_Analysis,"AhsmSm4ModesIndexAsync.pCtx:<<malloc 1>>
AhsmSm4ModesIndexAsync.pCtx[0].pJobItem:<<malloc 1>>
AhsmSm4ModesIndexAsync.pCtx[0].sndMsg.nRetCode:1
AhsmSm4ModesIndexAsync.pCtx[0].sndMsg.nBodyLen:1
AhsmSm4ModesIndexAsync.pCtx[0].sndMsg.pReqBody:<<malloc 2>>
AhsmSm4ModesIndexAsync.pCtx[0].sndMsg.pReqBody:""1""
AhsmSm4ModesIndexAsync.pCtx[0].sndMsg.pResBody:<<malloc 2>>
AhsmSm4ModesIndexAsync.pCtx[0].sndMsg.pResBody:""1""
AhsmSm4ModesIndexAsync.nEncFlag:0
AhsmSm4ModesIndexAsync.nMode:0
AhsmSm4ModesIndexAsync.nKeyIndex:0x0
AhsmSm4ModesIndexAsync.ucIv:<<malloc 1>>
AhsmSm4ModesIndexAsync.nDataLen:512
AhsmSm4ModesIndexAsync.ucData:<<malloc 1>>
AhsmSm4ModesIndexAsync.pnOutLen:<<malloc 1>>
AhsmSm4ModesIndexAsync.ucOutData:<<malloc 1>>
AhsmSm4ModesIndexAsync.return:0x0
",return:0x0
SUT_Crypto_0230,AhsmSm4ModesIndexAsync,SRB_Crypto_207、SRB_Crypto_212、SRB_Crypto_213、SRB_Crypto_214、SRB_Crypto_215、SRB_Crypto_216,Requirements_based_testing,Demand_Analysis,"AhsmSm4ModesIndexAsync.pCtx:<<malloc 1>>
AhsmSm4ModesIndexAsync.pCtx[0].nFsmState:1
AhsmSm4ModesIndexAsync.pCtx[0].pJobItem:<<malloc 1>>
AhsmSm4ModesIndexAsync.pCtx[0].sndMsg.nRetCode:1
AhsmSm4ModesIndexAsync.pCtx[0].sndMsg.nBodyLen:1
AhsmSm4ModesIndexAsync.pCtx[0].sndMsg.pReqBody:<<malloc 2>>
AhsmSm4ModesIndexAsync.pCtx[0].sndMsg.pReqBody:""1""
AhsmSm4ModesIndexAsync.pCtx[0].sndMsg.pResBody:<<malloc 2>>
AhsmSm4ModesIndexAsync.pCtx[0].sndMsg.pResBody:""1""
AhsmSm4ModesIndexAsync.nEncFlag:0
AhsmSm4ModesIndexAsync.nMode:0
AhsmSm4ModesIndexAsync.nKeyIndex:0x0
AhsmSm4ModesIndexAsync.ucIv:<<malloc 1>>
AhsmSm4ModesIndexAsync.nDataLen:256
AhsmSm4ModesIndexAsync.ucData:<<malloc 1>>
AhsmSm4ModesIndexAsync.pnOutLen:<<malloc 1>>
AhsmSm4ModesIndexAsync.ucOutData:<<malloc 1>>
AhsmSm4ModesIndexAsync.return:0x11
",return:0x11
SUT_Crypto_0231,AhsmSm4ModesIndexAsync,SRB_Crypto_207、SRB_Crypto_212、SRB_Crypto_213、SRB_Crypto_214、SRB_Crypto_215、SRB_Crypto_216,Requirements_based_testing,Demand_Analysis,"AhsmSm4ModesIndexAsync.pCtx:<<malloc 1>>
AhsmSm4ModesIndexAsync.pCtx[0].nFsmState:1
AhsmSm4ModesIndexAsync.pCtx[0].pJobItem:<<malloc 1>>
AhsmSm4ModesIndexAsync.pCtx[0].sndMsg.nRetCode:1
AhsmSm4ModesIndexAsync.pCtx[0].sndMsg.nBodyLen:1
AhsmSm4ModesIndexAsync.pCtx[0].sndMsg.pReqBody:<<malloc 2>>
AhsmSm4ModesIndexAsync.pCtx[0].sndMsg.pReqBody:""1""
AhsmSm4ModesIndexAsync.pCtx[0].sndMsg.pResBody:<<malloc 2>>
AhsmSm4ModesIndexAsync.pCtx[0].sndMsg.pResBody:""1""
AhsmSm4ModesIndexAsync.nEncFlag:0
AhsmSm4ModesIndexAsync.nMode:0
AhsmSm4ModesIndexAsync.nKeyIndex:0x0
AhsmSm4ModesIndexAsync.ucIv:<<malloc 1>>
AhsmSm4ModesIndexAsync.nDataLen:256
AhsmSm4ModesIndexAsync.ucData:<<malloc 1>>
AhsmSm4ModesIndexAsync.pnOutLen:<<malloc 1>>
AhsmSm4ModesIndexAsync.ucOutData:<<malloc 1>>
AhsmSm4ModesIndexAsync.return:0x0
AhsmGetQueueHsmStatus.pnStatus[0]:2
AhsmGetQueuePlainResData.return:0
AhsmMsgParse.return:0
",return:0x0
SUT_Crypto_0232,AhsmSm4ModesIndexAsync,SRB_Crypto_207、SRB_Crypto_212、SRB_Crypto_213、SRB_Crypto_214、SRB_Crypto_215、SRB_Crypto_216,Requirements_based_testing,Demand_Analysis,"AhsmSm4ModesIndexAsync.pCtx:<<malloc 1>>
AhsmSm4ModesIndexAsync.pCtx[0].nFsmState:1
AhsmSm4ModesIndexAsync.pCtx[0].pJobItem:<<malloc 1>>
AhsmSm4ModesIndexAsync.pCtx[0].sndMsg.nRetCode:1
AhsmSm4ModesIndexAsync.pCtx[0].sndMsg.nBodyLen:1
AhsmSm4ModesIndexAsync.pCtx[0].sndMsg.pReqBody:<<malloc 2>>
AhsmSm4ModesIndexAsync.pCtx[0].sndMsg.pReqBody:""1""
AhsmSm4ModesIndexAsync.pCtx[0].sndMsg.pResBody:<<malloc 2>>
AhsmSm4ModesIndexAsync.pCtx[0].sndMsg.pResBody:""1""
AhsmSm4ModesIndexAsync.nEncFlag:0
AhsmSm4ModesIndexAsync.nMode:0
AhsmSm4ModesIndexAsync.nKeyIndex:0x0
AhsmSm4ModesIndexAsync.ucIv:<<malloc 1>>
AhsmSm4ModesIndexAsync.nDataLen:256
AhsmSm4ModesIndexAsync.ucData:<<malloc 1>>
AhsmSm4ModesIndexAsync.pnOutLen:<<malloc 1>>
AhsmSm4ModesIndexAsync.ucOutData:<<malloc 1>>
AhsmSm4ModesIndexAsync.return:0x33
AhsmGetQueueHsmStatus.pnStatus[0]:2
AhsmGetQueuePlainResData.return:0x33
AhsmMsgParse.return:0x33
",return:0x33
SUT_Crypto_0233,AhsmSm4ModesIndexAsync,SRB_Crypto_207、SRB_Crypto_212、SRB_Crypto_213、SRB_Crypto_214、SRB_Crypto_215、SRB_Crypto_216,Requirements_based_testing,Demand_Analysis,"AhsmSm4ModesIndexAsync.pCtx:<<malloc 1>>
AhsmSm4ModesIndexAsync.pCtx[0].nFsmState:1
AhsmSm4ModesIndexAsync.pCtx[0].pJobItem:<<malloc 1>>
AhsmSm4ModesIndexAsync.pCtx[0].sndMsg.nRetCode:1
AhsmSm4ModesIndexAsync.pCtx[0].sndMsg.nBodyLen:1
AhsmSm4ModesIndexAsync.pCtx[0].sndMsg.pReqBody:<<malloc 2>>
AhsmSm4ModesIndexAsync.pCtx[0].sndMsg.pReqBody:""1""
AhsmSm4ModesIndexAsync.pCtx[0].sndMsg.pResBody:<<malloc 2>>
AhsmSm4ModesIndexAsync.pCtx[0].sndMsg.pResBody:""1""
AhsmSm4ModesIndexAsync.nEncFlag:0
AhsmSm4ModesIndexAsync.nMode:0
AhsmSm4ModesIndexAsync.nKeyIndex:0x0
AhsmSm4ModesIndexAsync.ucIv:<<malloc 1>>
AhsmSm4ModesIndexAsync.nDataLen:512
AhsmSm4ModesIndexAsync.ucData:<<malloc 1>>
AhsmSm4ModesIndexAsync.pnOutLen:<<malloc 1>>
AhsmSm4ModesIndexAsync.ucOutData:<<malloc 1>>
AhsmSm4ModesIndexAsync.return:0x0
AhsmGetQueueHsmStatus.pnStatus[0]:2
AhsmGetQueuePlainResData.return:0
AhsmMsgParse.return:0
",return:0x0
SUT_Crypto_0234,AhsmSm4ModesIndexAsync,SRB_Crypto_207、SRB_Crypto_212、SRB_Crypto_213、SRB_Crypto_214、SRB_Crypto_215、SRB_Crypto_216,Requirements_based_testing,Demand_Analysis,"AhsmSm4ModesIndexAsync.pCtx:<<malloc 1>>
AhsmSm4ModesIndexAsync.pCtx[0].nFsmState:2
AhsmSm4ModesIndexAsync.pCtx[0].pJobItem:<<malloc 1>>
AhsmSm4ModesIndexAsync.pCtx[0].sndMsg.nRetCode:1
AhsmSm4ModesIndexAsync.pCtx[0].sndMsg.nBodyLen:1
AhsmSm4ModesIndexAsync.pCtx[0].sndMsg.pReqBody:<<malloc 2>>
AhsmSm4ModesIndexAsync.pCtx[0].sndMsg.pReqBody:""1""
AhsmSm4ModesIndexAsync.pCtx[0].sndMsg.pResBody:<<malloc 2>>
AhsmSm4ModesIndexAsync.pCtx[0].sndMsg.pResBody:""1""
AhsmSm4ModesIndexAsync.nEncFlag:0
AhsmSm4ModesIndexAsync.nMode:0
AhsmSm4ModesIndexAsync.nKeyIndex:0x0
AhsmSm4ModesIndexAsync.ucIv:<<malloc 1>>
AhsmSm4ModesIndexAsync.nDataLen:512
AhsmSm4ModesIndexAsync.ucData:<<malloc 1>>
AhsmSm4ModesIndexAsync.pnOutLen:<<malloc 1>>
AhsmSm4ModesIndexAsync.ucOutData:<<malloc 1>>
AhsmSm4ModesIndexAsync.return:0x93
AhsmGetQueueHsmStatus.pnStatus[0]:2
AhsmGetQueuePlainResData.return:0
AhsmMsgParse.return:0
",return:0x93
SUT_Crypto_0235,AhsmSm4ModesIndexAsync,SRB_Crypto_207、SRB_Crypto_212、SRB_Crypto_213、SRB_Crypto_214、SRB_Crypto_215、SRB_Crypto_216,Requirements_based_testing,Demand_Analysis,"AhsmSm4ModesIndexAsync.pCtx:<<malloc 1>>
AhsmSm4ModesIndexAsync.pCtx[0].nFsmState:1
AhsmSm4ModesIndexAsync.pCtx[0].pJobItem:<<malloc 1>>
AhsmSm4ModesIndexAsync.pCtx[0].sndMsg.nRetCode:1
AhsmSm4ModesIndexAsync.pCtx[0].sndMsg.nBodyLen:1
AhsmSm4ModesIndexAsync.pCtx[0].sndMsg.pReqBody:<<malloc 2>>
AhsmSm4ModesIndexAsync.pCtx[0].sndMsg.pReqBody:""1""
AhsmSm4ModesIndexAsync.pCtx[0].sndMsg.pResBody:<<malloc 2>>
AhsmSm4ModesIndexAsync.pCtx[0].sndMsg.pResBody:""1""
AhsmSm4ModesIndexAsync.nEncFlag:0
AhsmSm4ModesIndexAsync.nMode:0
AhsmSm4ModesIndexAsync.nKeyIndex:0x0
AhsmSm4ModesIndexAsync.ucIv:<<malloc 1>>
AhsmSm4ModesIndexAsync.nDataLen:256
AhsmSm4ModesIndexAsync.ucData:<<malloc 1>>
AhsmSm4ModesIndexAsync.pnOutLen:<<malloc 1>>
AhsmSm4ModesIndexAsync.ucOutData:<<malloc 1>>
AhsmSm4ModesIndexAsync.return:0x0
",return:0x0
SUT_Crypto_0242,AhsmDeleteCert,SRB_Crypto_217,Interface_Test,Generation_Analysis_Of_Equivalence_Classes,"Crypto_Drv_PriParaCheck.RetVal[0]:0x3A
AhsmDeleteCert.nIndex:6
AhsmDeleteCert.return:0x7278003A
",return:0x7278003A
SUT_Crypto_0243,AhsmDeleteCert,SRB_Crypto_217,Interface_Test,Demand_Analysis,"AhsmDeleteCert.nIndex:0
AhsmDeleteCert.return:0x72780000
AhsmSendRecvMsg.return:0
",return:0x72780000
SUT_Crypto_0239,AhsmExportCert,SRB_Crypto_226、SRB_Crypto_227、SRB_Crypto_228,Fault_Injection_Test,Generation_Analysis_Of_Equivalence_Classes,"Crypto_Drv_PriParaCheck.RetVal[0]:0x3A
AhsmExportCert.nIndex:0x6
AhsmExportCert.pnCertType:<<null>>
AhsmExportCert.pnKeyIndex:<<null>>
AhsmExportCert.pnCertLen:<<null>>
AhsmExportCert.ucCert:<<null>>
AhsmExportCert.return:0x7277003A
",return:0x7277003A
SUT_Crypto_0240,AhsmExportCert,SRB_Crypto_226、SRB_Crypto_229、SRB_Crypto_230、SRB_Crypto_231,Requirements_based_testing,Demand_Analysis,"AhsmExportCert.nIndex:0x0
AhsmExportCert.pnCertType:<<malloc 1>>
AhsmExportCert.pnKeyIndex:<<malloc 1>>
AhsmExportCert.pnCertLen:<<malloc 1>>
AhsmExportCert.ucCert:<<malloc 1>>
AhsmExportCert.return:0x72770000
AhsmSendRecvMsg.return:0
",return:0x72770000
SUT_Crypto_0241,AhsmExportCert,SRB_Crypto_226、SRB_Crypto_229、SRB_Crypto_230、SRB_Crypto_231,Requirements_based_testing,Demand_Analysis,"AhsmExportCert.nIndex:0x0
AhsmExportCert.pnCertType:<<malloc 1>>
AhsmExportCert.pnKeyIndex:<<malloc 1>>
AhsmExportCert.pnCertLen:<<malloc 1>>
AhsmExportCert.ucCert:<<malloc 1>>
AhsmExportCert.return:0x72770033
AhsmSendRecvMsg.return:0x33
",return:0x72770033
SUT_Crypto_0236,AhsmImportCert,SRB_Crypto_217、SRB_Crypto_218、SRB_Crypto_219、SRB_Crypto_220、SRB_Crypto_221、SRB_Crypto_222,Fault_Injection_Test,Generation_Analysis_Of_Equivalence_Classes,"Crypto_Drv_PriParaCheck.RetVal[0]:0x3A
AhsmImportCert.nIndex:6
AhsmImportCert.nKeyIndex:0
AhsmImportCert.nCertType:6
AhsmImportCert.nCertLen:3000
AhsmImportCert.ucCert:<<null>>
AhsmImportCert.return:0x7276003A
",return:0x7276003A
SUT_Crypto_0237,AhsmImportCert,SRB_Crypto_217、SRB_Crypto_223、SRB_Crypto_224、SRB_Crypto_225,Requirements_based_testing,Demand_Analysis,"AhsmImportCert.nIndex:0
AhsmImportCert.nKeyIndex:0x2B
AhsmImportCert.nCertType:0
AhsmImportCert.nCertLen:256
AhsmImportCert.ucCert:<<malloc 1>>
AhsmImportCert.return:0x72760033
AhsmPutShort.ucData:""1""
AhsmPutShort.nValue:1
AhsmSendRecvMsg.return:0x33
AhsmMemCpy.ucDst:""1""
AhsmMemCpy.ucSrc:""1""
AhsmMemCpy.nCount:1
",return:0x72760033
SUT_Crypto_0238,AhsmImportCert,SRB_Crypto_217、SRB_Crypto_223、SRB_Crypto_224、SRB_Crypto_225,Requirements_based_testing,Demand_Analysis,"AhsmImportCert.nIndex:0
AhsmImportCert.nKeyIndex:0x2B
AhsmImportCert.nCertType:0
AhsmImportCert.nCertLen:256
AhsmImportCert.ucCert:<<malloc 1>>
AhsmImportCert.return:0x72760000
AhsmPutShort.ucData:""1""
AhsmPutShort.nValue:1
AhsmSendRecvMsg.return:0x0
AhsmMemCpy.ucDst:""1""
AhsmMemCpy.ucSrc:""1""
AhsmMemCpy.nCount:1
",return:0x72760000
SUT_Crypto_0246,AhsmParseCert,SRB_Crypto_237、SRB_Crypto_238,Fault_Injection_Test,Generation_Analysis_Of_Equivalence_Classes,"Crypto_Drv_PriParaCheck.RetVal[0]:0x3A
AhsmParseCert.nIndex:6
AhsmParseCert.return:0x727A003A
",return:0x727A003A
SUT_Crypto_0247,AhsmParseCert,SRB_Crypto_237、SRB_Crypto_239、SRB_Crypto_240、SRB_Crypto_241,Requirements_based_testing,Demand_Analysis,"AhsmParseCert.nIndex:0
AhsmParseCert.return:0x727A0000
AhsmSendRecvMsg.return:0
",return:0x727A0000
SUT_Crypto_0244,AhsmVerifyCert,SRB_Crypto_232、SRB_Crypto_233,Fault_Injection_Test,Generation_Analysis_Of_Equivalence_Classes,"Crypto_Drv_PriParaCheck.RetVal[0]:0x3A
AhsmVerifyCert.nCaIndex:6
AhsmVerifyCert.nIndex:6
AhsmVerifyCert.return:0x7279003A
",return:0x7279003A
SUT_Crypto_0245,AhsmVerifyCert,SRB_Crypto_232、SRB_Crypto_234、SRB_Crypto_235、SRB_Crypto_236,Requirements_based_testing,Demand_Analysis,"AhsmVerifyCert.nCaIndex:0
AhsmVerifyCert.nIndex:0
AhsmVerifyCert.return:0x72790000
AhsmSendRecvMsg.return:0
",return:0x72790000
